annee;tranche_horaire;Loire-Atlantique;Cote d Armor;Calvados;Seine-Maritime;Somme;Nord;Charante Maritime;Gironde;Herault;Bouches-du-Rhone
2017;6392;0.079;0.148;0.253;0.302;0.162;0.136;0.004;0.03;0.061;0.112
2017;6393;0.071;0.153;0.242;0.314;0.186;0.14;0.009;0.036;0.053;0.134
2017;6394;0.08;0.148;0.243;0.346;0.209;0.175;0.02;0.042;0.035;0.152
2017;6395;0.11;0.146;0.231;0.356;0.225;0.195;0.029;0.039;0.021;0.179
2017;6396;0.159;0.15;0.21;0.331;0.233;0.201;0.038;0.035;0.02;0.21
2017;6397;0.209;0.166;0.18;0.281;0.226;0.199;0.047;0.038;0.038;0.218
2017;6398;0.227;0.193;0.14;0.22;0.205;0.19;0.054;0.048;0.071;0.209
2017;6399;0.22;0.196;0.097;0.163;0.183;0.177;0.05;0.051;0.11;0.196
2017;6400;0.192;0.179;0.057;0.138;0.202;0.191;0.047;0.064;0.19;0.19
2017;6401;0.155;0.183;0.034;0.168;0.296;0.266;0.067;0.139;0.316;0.22
2017;6402;0.127;0.197;0.029;0.257;0.422;0.355;0.089;0.236;0.324;0.235
2017;6403;0.114;0.206;0.038;0.345;0.5;0.414;0.101;0.277;0.254;0.221
2017;6404;0.112;0.196;0.041;0.364;0.499;0.431;0.112;0.285;0.161;0.181
2017;6405;0.116;0.168;0.035;0.331;0.459;0.407;0.119;0.286;0.084;0.134
2017;6406;0.127;0.133;0.026;0.294;0.423;0.37;0.118;0.272;0.059;0.082
2017;6407;0.114;0.113;0.025;0.272;0.401;0.349;0.108;0.249;0.098;0.038
2017;6408;0.084;0.112;0.035;0.271;0.384;0.345;0.081;0.213;0.198;0.024
2017;6409;0.062;0.125;0.049;0.259;0.362;0.341;0.042;0.166;0.311;0.05
2017;6410;0.071;0.148;0.055;0.23;0.335;0.329;0.017;0.075;0.379;0.109
2017;6411;0.093;0.192;0.054;0.184;0.31;0.312;0.008;0.026;0.368;0.149
2017;6412;0.093;0.239;0.055;0.146;0.284;0.286;0.007;0.012;0.314;0.155
2017;6413;0.084;0.289;0.052;0.139;0.261;0.254;0.019;0.044;0.268;0.137
2017;6414;0.081;0.323;0.046;0.148;0.241;0.224;0.039;0.08;0.216;0.106
2017;6415;0.095;0.29;0.047;0.146;0.199;0.162;0.065;0.131;0.128;0.064
2017;6416;0.139;0.305;0.047;0.119;0.164;0.121;0.093;0.178;0.06;0.03
2017;6417;0.198;0.337;0.052;0.089;0.14;0.119;0.108;0.225;0.127;0.008
2017;6418;0.246;0.371;0.062;0.055;0.123;0.146;0.119;0.274;0.376;0.008
2017;6419;0.279;0.403;0.073;0.03;0.095;0.151;0.147;0.308;0.335;0.195
2017;6420;0.314;0.433;0.082;0.026;0.067;0.133;0.193;0.342;0.298;0.538
2017;6421;0.365;0.46;0.097;0.025;0.04;0.113;0.256;0.413;0.254;0.311
2017;6422;0.422;0.48;0.121;0.032;0.021;0.101;0.313;0.497;0.207;0.144
2017;6423;0.459;0.466;0.145;0.049;0.014;0.104;0.34;0.529;0.142;0.062
2017;6424;0.447;0.42;0.162;0.059;0.024;0.14;0.334;0.516;0.081;0.022
2017;6425;0.428;0.331;0.181;0.068;0.054;0.203;0.322;0.488;0.064;0.027
2017;6426;0.434;0.307;0.204;0.076;0.078;0.252;0.316;0.449;0.108;0.086
2017;6427;0.424;0.313;0.206;0.079;0.078;0.259;0.296;0.409;0.144;0.109
2017;6428;0.381;0.305;0.198;0.076;0.068;0.235;0.264;0.362;0.23;0.13
2017;6429;0.334;0.292;0.181;0.07;0.061;0.208;0.233;0.309;0.342;0.191
2017;6430;0.29;0.264;0.167;0.067;0.061;0.187;0.205;0.252;0.412;0.215
2017;6431;0.244;0.22;0.151;0.066;0.055;0.164;0.168;0.208;0.419;0.183
2017;6432;0.194;0.203;0.12;0.064;0.048;0.141;0.126;0.157;0.407;0.153
2017;6433;0.158;0.199;0.096;0.059;0.047;0.122;0.094;0.114;0.395;0.14
2017;6434;0.135;0.184;0.085;0.054;0.048;0.111;0.073;0.084;0.382;0.149
2017;6435;0.108;0.188;0.089;0.052;0.045;0.103;0.065;0.065;0.386;0.148
2017;6436;0.091;0.202;0.107;0.054;0.036;0.1;0.057;0.05;0.395;0.134
2017;6437;0.088;0.188;0.112;0.055;0.03;0.093;0.048;0.035;0.41;0.133
2017;6438;0.086;0.155;0.107;0.053;0.03;0.088;0.047;0.026;0.367;0.126
2017;6439;0.059;0.108;0.084;0.041;0.024;0.072;0.039;0.02;0.289;0.091
2017;6440;0.03;0.056;0.065;0.034;0.02;0.072;0.025;0.013;0.217;0.052
2017;6441;0.021;0.034;0.054;0.029;0.023;0.078;0.012;0.005;0.107;0.029
2017;6442;0.008;0.025;0.045;0.028;0.018;0.059;0.005;0.003;0.043;0.014
2017;6443;0.003;0.021;0.03;0.026;0.014;0.039;0.003;0.008;0.009;0.009
2017;6444;0.001;0.016;0.021;0.025;0.016;0.03;0.008;0.027;0.001;0.016
2017;6445;0.001;0.012;0.019;0.025;0.022;0.034;0.016;0.051;0.001;0.021
2017;6446;0.002;0.013;0.018;0.026;0.03;0.049;0.019;0.062;0.021;0.036
2017;6447;0.005;0.014;0.017;0.031;0.042;0.07;0.018;0.05;0.036;0.043
2017;6448;0.022;0.021;0.014;0.037;0.058;0.106;0.013;0.034;0.059;0.042
2017;6449;0.056;0.043;0.015;0.048;0.086;0.161;0.015;0.024;0.123;0.055
2017;6450;0.076;0.062;0.019;0.062;0.112;0.195;0.013;0.015;0.151;0.062
2017;6451;0.077;0.076;0.026;0.072;0.123;0.201;0.01;0.007;0.133;0.054
2017;6452;0.073;0.088;0.037;0.076;0.12;0.193;0.008;0.005;0.118;0.047
2017;6453;0.055;0.097;0.054;0.084;0.117;0.186;0.005;0.012;0.103;0.047
2017;6454;0.031;0.107;0.078;0.093;0.111;0.179;0.005;0.025;0.083;0.051
2017;6455;0.018;0.128;0.105;0.1;0.101;0.162;0.009;0.051;0.054;0.053
2017;6456;0.022;0.155;0.134;0.107;0.094;0.144;0.021;0.09;0.037;0.049
2017;6457;0.04;0.185;0.158;0.112;0.092;0.13;0.038;0.128;0.046;0.05
2017;6458;0.085;0.222;0.18;0.114;0.093;0.125;0.062;0.159;0.079;0.06
2017;6459;0.164;0.268;0.207;0.122;0.097;0.122;0.101;0.197;0.12;0.062
2017;6460;0.254;0.311;0.245;0.14;0.108;0.124;0.151;0.243;0.154;0.051
2017;6461;0.324;0.344;0.283;0.167;0.123;0.132;0.199;0.285;0.182;0.038
2017;6462;0.373;0.362;0.305;0.191;0.144;0.137;0.241;0.334;0.186;0.03
2017;6463;0.376;0.297;0.243;0.175;0.126;0.116;0.231;0.312;0.101;0.013
2017;6464;0.401;0.314;0.186;0.149;0.105;0.092;0.227;0.311;0.046;0.012
2017;6465;0.49;0.439;0.241;0.168;0.119;0.105;0.263;0.343;0.068;0.022
2017;6466;0.553;0.514;0.301;0.196;0.137;0.132;0.258;0.296;0.117;0.05
2017;6467;0.61;0.586;0.346;0.224;0.147;0.155;0.242;0.243;0.165;0.09
2017;6468;0.663;0.649;0.382;0.249;0.154;0.177;0.22;0.201;0.203;0.122
2017;6469;0.69;0.705;0.407;0.264;0.157;0.191;0.188;0.167;0.22;0.133
2017;6470;0.682;0.739;0.42;0.27;0.161;0.202;0.155;0.146;0.213;0.121
2017;6471;0.625;0.707;0.41;0.256;0.155;0.21;0.121;0.12;0.193;0.098
2017;6472;0.555;0.654;0.386;0.294;0.179;0.227;0.09;0.094;0.169;0.073
2017;6473;0.55;0.648;0.401;0.378;0.266;0.314;0.069;0.078;0.145;0.058
2017;6474;0.565;0.669;0.451;0.459;0.355;0.391;0.047;0.045;0.119;0.041
2017;6475;0.591;0.646;0.528;0.518;0.412;0.415;0.03;0.017;0.085;0.02
2017;6476;0.574;0.596;0.57;0.543;0.432;0.407;0.017;0.004;0.051;0.006
2017;6477;0.572;0.539;0.61;0.561;0.433;0.416;0.017;0.005;0.02;0.002
2017;6478;0.577;0.356;0.668;0.58;0.432;0.443;0.02;0.009;0.006;0.018
2017;6479;0.571;0.278;0.724;0.663;0.4;0.431;0.024;0.008;0.021;0.044
2017;6480;0.536;0.247;0.718;0.742;0.436;0.391;0.051;0.024;0.051;0.058
2017;6481;0.481;0.218;0.697;0.746;0.495;0.351;0.094;0.079;0.084;0.054
2017;6482;0.43;0.199;0.681;0.745;0.515;0.347;0.132;0.145;0.116;0.048
2017;6483;0.38;0.181;0.599;0.705;0.527;0.364;0.139;0.181;0.146;0.042
2017;6484;0.287;0.145;0.484;0.635;0.523;0.42;0.125;0.172;0.176;0.042
2017;6485;0.192;0.104;0.404;0.55;0.493;0.442;0.121;0.169;0.193;0.048
2017;6486;0.115;0.061;0.358;0.47;0.422;0.415;0.133;0.208;0.196;0.057
2017;6487;0.066;0.035;0.277;0.379;0.328;0.341;0.14;0.22;0.114;0.041
2017;6488;0.067;0.031;0.229;0.337;0.285;0.305;0.141;0.202;0.048;0.013
2017;6489;0.108;0.053;0.186;0.294;0.25;0.32;0.133;0.196;0.046;0.009
2017;6490;0.191;0.101;0.156;0.25;0.222;0.327;0.136;0.192;0.055;0.006
2017;6491;0.302;0.167;0.15;0.222;0.201;0.337;0.155;0.186;0.069;0.013
2017;6492;0.383;0.228;0.155;0.209;0.19;0.334;0.183;0.218;0.088;0.034
2017;6493;0.402;0.282;0.167;0.202;0.189;0.328;0.209;0.245;0.099;0.055
2017;6494;0.369;0.323;0.162;0.174;0.173;0.332;0.223;0.245;0.096;0.066
2017;6495;0.319;0.357;0.138;0.128;0.135;0.31;0.194;0.202;0.094;0.067
2017;6496;0.266;0.361;0.094;0.079;0.087;0.251;0.124;0.119;0.09;0.072
2017;6497;0.225;0.395;0.077;0.055;0.064;0.212;0.067;0.064;0.093;0.09
2017;6498;0.215;0.45;0.143;0.091;0.067;0.182;0.045;0.084;0.079;0.09
2017;6499;0.21;0.479;0.264;0.176;0.098;0.146;0.057;0.179;0.061;0.072
2017;6500;0.22;0.566;0.374;0.291;0.157;0.122;0.084;0.27;0.047;0.054
2017;6501;0.259;0.55;0.468;0.416;0.243;0.121;0.115;0.32;0.033;0.045
2017;6502;0.318;0.498;0.524;0.513;0.324;0.136;0.143;0.36;0.023;0.044
2017;6503;0.371;0.47;0.53;0.555;0.364;0.167;0.165;0.403;0.021;0.054
2017;6504;0.416;0.468;0.574;0.565;0.378;0.216;0.189;0.457;0.026;0.064
2017;6505;0.459;0.469;0.61;0.587;0.383;0.264;0.207;0.466;0.037;0.071
2017;6506;0.493;0.494;0.615;0.601;0.402;0.311;0.211;0.442;0.052;0.067
2017;6507;0.503;0.498;0.596;0.596;0.404;0.337;0.179;0.386;0.062;0.052
2017;6508;0.501;0.473;0.583;0.602;0.434;0.362;0.128;0.304;0.064;0.037
2017;6509;0.519;0.459;0.593;0.613;0.468;0.373;0.094;0.244;0.064;0.033
2017;6510;0.526;0.436;0.609;0.622;0.481;0.404;0.082;0.212;0.072;0.038
2017;6511;0.461;0.388;0.557;0.599;0.453;0.447;0.063;0.164;0.043;0.03
2017;6512;0.444;0.398;0.55;0.585;0.399;0.445;0.05;0.12;0.02;0.021
2017;6513;0.431;0.387;0.633;0.635;0.431;0.413;0.045;0.094;0.044;0.025
2017;6514;0.402;0.334;0.666;0.658;0.472;0.468;0.058;0.078;0.067;0.046
2017;6515;0.369;0.275;0.673;0.67;0.481;0.54;0.086;0.096;0.087;0.07
2017;6516;0.315;0.209;0.637;0.663;0.481;0.586;0.115;0.133;0.101;0.092
2017;6517;0.28;0.166;0.548;0.622;0.454;0.598;0.15;0.187;0.11;0.114
2017;6518;0.27;0.155;0.435;0.537;0.395;0.574;0.183;0.262;0.116;0.135
2017;6519;0.298;0.181;0.42;0.485;0.332;0.502;0.184;0.296;0.123;0.148
2017;6520;0.395;0.201;0.435;0.501;0.314;0.428;0.192;0.27;0.138;0.157
2017;6521;0.425;0.184;0.407;0.482;0.311;0.395;0.231;0.281;0.185;0.169
2017;6522;0.407;0.204;0.353;0.447;0.291;0.364;0.264;0.316;0.21;0.156
2017;6523;0.41;0.248;0.297;0.368;0.253;0.311;0.238;0.3;0.187;0.124
2017;6524;0.437;0.277;0.371;0.374;0.213;0.273;0.219;0.255;0.167;0.086
2017;6525;0.393;0.289;0.382;0.431;0.26;0.272;0.244;0.272;0.131;0.045
2017;6526;0.395;0.311;0.364;0.386;0.266;0.289;0.266;0.328;0.085;0.014
2017;6527;0.407;0.325;0.431;0.402;0.217;0.232;0.289;0.388;0.045;0.004
2017;6528;0.396;0.311;0.501;0.502;0.256;0.186;0.301;0.422;0.018;0.007
2017;6529;0.294;0.278;0.488;0.535;0.332;0.223;0.294;0.441;0.013;0.014
2017;6530;0.168;0.261;0.459;0.495;0.348;0.254;0.288;0.486;0.02;0.023
2017;6531;0.132;0.264;0.405;0.425;0.301;0.224;0.261;0.549;0.03;0.017
2017;6532;0.107;0.291;0.366;0.371;0.245;0.187;0.152;0.527;0.038;0.015
2017;6533;0.121;0.317;0.391;0.381;0.254;0.153;0.059;0.383;0.039;0.022
2017;6534;0.152;0.362;0.383;0.366;0.256;0.16;0.014;0.22;0.028;0.026
2017;6535;0.21;0.334;0.347;0.332;0.201;0.167;0.008;0.101;0.015;0.013
2017;6536;0.234;0.281;0.362;0.314;0.167;0.139;0.015;0.03;0.013;0.017
2017;6537;0.272;0.383;0.383;0.314;0.159;0.122;0.035;0.001;0.017;0.036
2017;6538;0.344;0.444;0.42;0.328;0.161;0.104;0.056;0.006;0.026;0.068
2017;6539;0.422;0.488;0.476;0.381;0.17;0.093;0.076;0.021;0.037;0.094
2017;6540;0.5;0.544;0.528;0.454;0.204;0.102;0.109;0.054;0.044;0.095
2017;6541;0.553;0.61;0.532;0.501;0.241;0.14;0.147;0.104;0.052;0.077
2017;6542;0.574;0.663;0.509;0.501;0.249;0.19;0.174;0.132;0.066;0.061
2017;6543;0.635;0.666;0.516;0.498;0.246;0.213;0.185;0.135;0.067;0.049
2017;6544;0.635;0.612;0.488;0.461;0.221;0.24;0.198;0.134;0.073;0.027
2017;6545;0.591;0.599;0.481;0.41;0.199;0.281;0.197;0.13;0.118;0.031
2017;6546;0.621;0.687;0.577;0.442;0.201;0.323;0.209;0.125;0.188;0.064
2017;6547;0.719;0.762;0.645;0.565;0.254;0.364;0.258;0.14;0.287;0.099
2017;6548;0.808;0.822;0.716;0.687;0.366;0.384;0.346;0.22;0.398;0.151
2017;6549;0.891;0.862;0.784;0.755;0.46;0.395;0.432;0.338;0.49;0.252
2017;6550;0.924;0.83;0.834;0.791;0.51;0.423;0.495;0.44;0.479;0.405
2017;6551;0.918;0.73;0.872;0.82;0.508;0.462;0.564;0.526;0.44;0.562
2017;6552;0.88;0.599;0.91;0.857;0.529;0.508;0.592;0.574;0.422;0.668
2017;6553;0.808;0.529;0.912;0.888;0.608;0.507;0.599;0.562;0.444;0.739
2017;6554;0.735;0.46;0.928;0.921;0.664;0.51;0.602;0.573;0.454;0.805
2017;6555;0.653;0.436;0.902;0.911;0.666;0.543;0.588;0.59;0.419;0.812
2017;6556;0.544;0.412;0.853;0.921;0.729;0.584;0.525;0.607;0.38;0.796
2017;6557;0.403;0.368;0.786;0.885;0.737;0.625;0.434;0.604;0.374;0.761
2017;6558;0.305;0.332;0.745;0.871;0.798;0.674;0.334;0.55;0.374;0.73
2017;6559;0.233;0.289;0.655;0.85;0.799;0.739;0.253;0.451;0.326;0.668
2017;6560;0.23;0.306;0.606;0.813;0.8;0.775;0.192;0.332;0.272;0.562
2017;6561;0.337;0.401;0.596;0.777;0.768;0.832;0.186;0.316;0.296;0.476
2017;6562;0.472;0.491;0.602;0.745;0.756;0.841;0.211;0.335;0.301;0.413
2017;6563;0.599;0.556;0.653;0.726;0.711;0.835;0.265;0.386;0.25;0.339
2017;6564;0.7;0.589;0.692;0.707;0.647;0.8;0.367;0.484;0.223;0.307
2017;6565;0.733;0.641;0.7;0.685;0.566;0.762;0.471;0.595;0.192;0.264
2017;6566;0.725;0.636;0.667;0.647;0.491;0.73;0.525;0.655;0.167;0.204
2017;6567;0.733;0.611;0.672;0.663;0.484;0.73;0.519;0.651;0.182;0.187
2017;6568;0.751;0.534;0.719;0.72;0.561;0.771;0.467;0.572;0.22;0.188
2017;6569;0.737;0.47;0.765;0.803;0.661;0.797;0.415;0.47;0.332;0.193
2017;6570;0.679;0.457;0.77;0.839;0.717;0.812;0.432;0.442;0.457;0.165
2017;6571;0.634;0.429;0.77;0.839;0.726;0.812;0.47;0.442;0.5;0.119
2017;6572;0.622;0.407;0.752;0.82;0.705;0.779;0.503;0.495;0.477;0.071
2017;6573;0.635;0.422;0.721;0.827;0.71;0.785;0.516;0.558;0.418;0.034
2017;6574;0.591;0.459;0.715;0.822;0.694;0.774;0.493;0.612;0.362;0.009
2017;6575;0.547;0.484;0.77;0.831;0.674;0.772;0.444;0.613;0.323;0.006
2017;6576;0.539;0.488;0.802;0.865;0.671;0.793;0.394;0.583;0.314;0.016
2017;6577;0.56;0.502;0.815;0.884;0.737;0.791;0.355;0.501;0.277;0.019
2017;6578;0.571;0.501;0.816;0.892;0.785;0.8;0.351;0.447;0.216;0.019
2017;6579;0.558;0.495;0.813;0.888;0.783;0.798;0.348;0.415;0.151;0.01
2017;6580;0.539;0.479;0.806;0.871;0.745;0.782;0.331;0.401;0.093;0.007
2017;6581;0.536;0.464;0.812;0.886;0.735;0.767;0.305;0.382;0.055;0.017
2017;6582;0.523;0.501;0.81;0.884;0.755;0.762;0.272;0.344;0.032;0.041
2017;6583;0.497;0.498;0.815;0.892;0.765;0.753;0.226;0.276;0.02;0.06
2017;6584;0.519;0.595;0.886;0.923;0.816;0.791;0.227;0.256;0.024;0.078
2017;6585;0.541;0.568;0.869;0.914;0.821;0.776;0.234;0.243;0.031;0.09
2017;6586;0.511;0.507;0.845;0.903;0.806;0.776;0.248;0.245;0.031;0.086
2017;6587;0.487;0.494;0.857;0.907;0.829;0.781;0.254;0.256;0.018;0.066
2017;6588;0.513;0.486;0.847;0.897;0.819;0.78;0.249;0.256;0.007;0.049
2017;6589;0.555;0.498;0.855;0.902;0.822;0.783;0.253;0.245;0.004;0.04
2017;6590;0.572;0.491;0.858;0.906;0.831;0.809;0.264;0.236;0.005;0.037
2017;6591;0.565;0.463;0.844;0.895;0.808;0.78;0.259;0.227;0.006;0.029
2017;6592;0.552;0.388;0.801;0.873;0.748;0.708;0.243;0.213;0.028;0.024
2017;6593;0.538;0.315;0.748;0.839;0.664;0.674;0.235;0.206;0.096;0.049
2017;6594;0.567;0.272;0.69;0.8;0.6;0.658;0.259;0.233;0.137;0.075
2017;6595;0.636;0.231;0.615;0.727;0.538;0.671;0.282;0.263;0.133;0.081
2017;6596;0.738;0.21;0.578;0.677;0.498;0.647;0.32;0.293;0.114;0.074
2017;6597;0.806;0.227;0.557;0.674;0.49;0.624;0.358;0.321;0.091;0.062
2017;6598;0.786;0.303;0.591;0.682;0.5;0.604;0.403;0.362;0.072;0.047
2017;6599;0.707;0.439;0.642;0.72;0.493;0.613;0.427;0.41;0.061;0.032
2017;6600;0.664;0.451;0.661;0.73;0.494;0.604;0.432;0.432;0.058;0.02
2017;6601;0.566;0.422;0.671;0.733;0.534;0.596;0.425;0.429;0.058;0.013
2017;6602;0.459;0.407;0.614;0.701;0.532;0.613;0.41;0.435;0.068;0.012
2017;6603;0.413;0.401;0.596;0.688;0.527;0.628;0.362;0.459;0.084;0.014
2017;6604;0.46;0.402;0.588;0.682;0.522;0.648;0.288;0.432;0.104;0.018
2017;6605;0.512;0.41;0.586;0.682;0.53;0.679;0.243;0.334;0.138;0.02
2017;6606;0.54;0.426;0.593;0.676;0.52;0.663;0.27;0.284;0.16;0.016
2017;6607;0.512;0.391;0.557;0.633;0.437;0.603;0.31;0.285;0.125;0.009
2017;6608;0.519;0.308;0.481;0.573;0.452;0.642;0.369;0.328;0.139;0.012
2017;6609;0.467;0.223;0.38;0.473;0.407;0.618;0.375;0.341;0.161;0.019
2017;6610;0.337;0.182;0.28;0.361;0.325;0.558;0.32;0.312;0.131;0.035
2017;6611;0.241;0.187;0.24;0.287;0.261;0.478;0.237;0.254;0.112;0.054
2017;6612;0.206;0.134;0.179;0.225;0.214;0.399;0.181;0.192;0.148;0.093
2017;6613;0.161;0.093;0.142;0.194;0.188;0.343;0.176;0.174;0.211;0.151
2017;6614;0.101;0.077;0.098;0.16;0.158;0.289;0.181;0.22;0.274;0.234
2017;6615;0.09;0.074;0.092;0.159;0.152;0.273;0.14;0.23;0.285;0.346
2017;6616;0.087;0.084;0.102;0.169;0.16;0.265;0.156;0.194;0.249;0.474
2017;6617;0.097;0.122;0.097;0.166;0.168;0.269;0.227;0.312;0.248;0.601
2017;6618;0.145;0.113;0.084;0.172;0.18;0.296;0.291;0.461;0.292;0.758
2017;6619;0.211;0.103;0.091;0.194;0.202;0.334;0.348;0.55;0.315;0.839
2017;6620;0.248;0.071;0.091;0.218;0.228;0.364;0.346;0.566;0.343;0.853
2017;6621;0.278;0.07;0.12;0.254;0.244;0.362;0.32;0.513;0.401;0.884
2017;6622;0.321;0.065;0.175;0.304;0.27;0.362;0.3;0.438;0.464;0.881
2017;6623;0.358;0.066;0.192;0.317;0.281;0.348;0.281;0.391;0.498;0.865
2017;6624;0.332;0.058;0.201;0.345;0.309;0.354;0.257;0.362;0.516;0.793
2017;6625;0.309;0.05;0.201;0.358;0.325;0.358;0.21;0.312;0.531;0.681
2017;6626;0.289;0.04;0.203;0.362;0.334;0.356;0.176;0.264;0.586;0.659
2017;6627;0.265;0.026;0.211;0.357;0.328;0.352;0.153;0.238;0.577;0.644
2017;6628;0.225;0.022;0.241;0.384;0.347;0.38;0.132;0.225;0.541;0.571
2017;6629;0.178;0.025;0.272;0.424;0.385;0.447;0.108;0.204;0.525;0.481
2017;6630;0.14;0.03;0.292;0.447;0.395;0.491;0.088;0.193;0.461;0.381
2017;6631;0.1;0.033;0.284;0.447;0.387;0.498;0.068;0.155;0.315;0.243
2017;6632;0.047;0.036;0.278;0.459;0.395;0.558;0.042;0.102;0.218;0.16
2017;6633;0.028;0.045;0.278;0.462;0.422;0.583;0.041;0.103;0.123;0.104
2017;6634;0.021;0.053;0.282;0.466;0.422;0.595;0.046;0.108;0.059;0.061
2017;6635;0.012;0.058;0.311;0.498;0.439;0.618;0.041;0.096;0.024;0.045
2017;6636;0.008;0.065;0.355;0.55;0.481;0.666;0.031;0.079;0.012;0.035
2017;6637;0.007;0.072;0.401;0.599;0.529;0.714;0.027;0.072;0.008;0.032
2017;6638;0.008;0.076;0.441;0.641;0.574;0.746;0.027;0.074;0.006;0.038
2017;6639;0.009;0.082;0.477;0.674;0.601;0.745;0.029;0.081;0.004;0.051
2017;6640;0.016;0.092;0.505;0.685;0.578;0.712;0.032;0.09;0.012;0.067
2017;6641;0.045;0.121;0.547;0.704;0.575;0.679;0.039;0.113;0.039;0.078
2017;6642;0.095;0.164;0.597;0.749;0.609;0.678;0.047;0.132;0.076;0.071
2017;6643;0.167;0.227;0.633;0.789;0.629;0.692;0.05;0.137;0.125;0.065
2017;6644;0.245;0.315;0.671;0.817;0.653;0.722;0.05;0.132;0.163;0.069
2017;6645;0.304;0.402;0.718;0.841;0.69;0.767;0.058;0.129;0.18;0.085
2017;6646;0.332;0.465;0.768;0.871;0.738;0.831;0.072;0.131;0.169;0.111
2017;6647;0.332;0.503;0.809;0.899;0.779;0.874;0.088;0.131;0.145;0.125
2017;6648;0.303;0.532;0.842;0.919;0.812;0.906;0.104;0.127;0.123;0.125
2017;6649;0.259;0.557;0.866;0.933;0.841;0.933;0.116;0.127;0.112;0.123
2017;6650;0.231;0.582;0.882;0.943;0.866;0.949;0.118;0.133;0.108;0.12
2017;6651;0.243;0.603;0.896;0.953;0.888;0.958;0.097;0.131;0.105;0.093
2017;6652;0.291;0.618;0.9;0.958;0.904;0.964;0.067;0.107;0.11;0.059
2017;6653;0.352;0.624;0.899;0.957;0.905;0.963;0.046;0.077;0.129;0.037
2017;6654;0.398;0.617;0.903;0.96;0.911;0.952;0.046;0.057;0.155;0.043
2017;6655;0.389;0.601;0.896;0.959;0.904;0.927;0.053;0.05;0.118;0.075
2017;6656;0.391;0.641;0.907;0.948;0.884;0.892;0.072;0.06;0.071;0.131
2017;6657;0.386;0.666;0.903;0.928;0.855;0.867;0.092;0.089;0.067;0.165
2017;6658;0.402;0.682;0.897;0.9;0.803;0.83;0.108;0.107;0.078;0.181
2017;6659;0.451;0.682;0.866;0.837;0.704;0.778;0.141;0.144;0.099;0.195
2017;6660;0.513;0.676;0.799;0.741;0.599;0.706;0.188;0.207;0.123;0.217
2017;6661;0.574;0.649;0.71;0.652;0.519;0.628;0.239;0.281;0.17;0.225
2017;6662;0.624;0.618;0.624;0.573;0.454;0.557;0.283;0.344;0.281;0.22
2017;6663;0.663;0.591;0.566;0.528;0.403;0.501;0.312;0.38;0.466;0.235
2017;6664;0.676;0.571;0.535;0.513;0.35;0.469;0.327;0.391;0.71;0.284
2017;6665;0.655;0.524;0.527;0.522;0.343;0.519;0.332;0.4;0.866;0.372
2017;6666;0.652;0.519;0.55;0.554;0.375;0.599;0.363;0.432;0.9;0.481
2017;6667;0.651;0.525;0.562;0.601;0.432;0.668;0.404;0.451;0.881;0.651
2017;6668;0.658;0.539;0.583;0.663;0.522;0.722;0.444;0.466;0.844;0.784
2017;6669;0.619;0.547;0.618;0.718;0.598;0.72;0.479;0.498;0.799;0.84
2017;6670;0.58;0.561;0.674;0.762;0.625;0.675;0.501;0.54;0.765;0.862
2017;6671;0.556;0.572;0.713;0.773;0.614;0.645;0.486;0.566;0.744;0.88
2017;6672;0.552;0.547;0.708;0.758;0.578;0.618;0.479;0.601;0.728;0.883
2017;6673;0.552;0.513;0.692;0.745;0.559;0.601;0.466;0.619;0.732;0.879
2017;6674;0.556;0.476;0.675;0.739;0.551;0.588;0.453;0.629;0.77;0.894
2017;6675;0.556;0.438;0.658;0.731;0.547;0.595;0.444;0.615;0.802;0.91
2017;6676;0.54;0.41;0.644;0.722;0.54;0.606;0.427;0.581;0.822;0.922
2017;6677;0.504;0.407;0.642;0.711;0.531;0.633;0.395;0.54;0.831;0.935
2017;6678;0.484;0.43;0.635;0.701;0.532;0.671;0.36;0.495;0.819;0.944
2017;6679;0.447;0.417;0.597;0.674;0.479;0.672;0.326;0.432;0.806;0.966
2017;6680;0.432;0.393;0.563;0.655;0.521;0.697;0.331;0.42;0.827;0.984
2017;6681;0.459;0.361;0.532;0.599;0.503;0.675;0.37;0.452;0.824;0.991
2017;6682;0.415;0.318;0.459;0.519;0.459;0.632;0.369;0.459;0.814;0.991
2017;6683;0.364;0.28;0.386;0.441;0.416;0.578;0.346;0.438;0.812;0.99
2017;6684;0.32;0.243;0.327;0.368;0.367;0.523;0.329;0.425;0.815;0.989
2017;6685;0.291;0.206;0.27;0.295;0.297;0.463;0.316;0.425;0.825;0.986
2017;6686;0.27;0.167;0.211;0.221;0.218;0.372;0.308;0.432;0.833;0.98
2017;6687;0.238;0.135;0.17;0.174;0.158;0.28;0.283;0.42;0.851;0.974
2017;6688;0.206;0.116;0.159;0.168;0.134;0.22;0.248;0.397;0.869;0.969
2017;6689;0.21;0.106;0.15;0.168;0.123;0.197;0.236;0.404;0.872;0.967
2017;6690;0.253;0.079;0.103;0.142;0.102;0.177;0.25;0.437;0.863;0.966
2017;6691;0.27;0.043;0.055;0.118;0.088;0.172;0.251;0.448;0.89;0.967
2017;6692;0.249;0.027;0.045;0.132;0.108;0.182;0.231;0.431;0.91;0.977
2017;6693;0.217;0.016;0.054;0.177;0.158;0.217;0.204;0.391;0.916;0.99
